Index,Entry Word,Part of Speech,Affix,Definition
163,bespomočno,adj,,helpless
164,bibax,n f,,1. misfortune 2. bad luck 3. evil 4. pity 5. grief 6. trouble 7. regret
165,bibaxtalo,adj m,,"sad, miserable, unhappy"
166,bibaxtarol,v tr,,make sad
167,biberi,n m,,"1. pepper 2. sweet pepper, red pepper (spice)"
168,bibi,n f,,1. aunt (father's sister) 2. aunt (mother's sister) 3. grandmother
169,bibućako,adj m,,unemployed
170,bičalol,v tr,,send
171,bičeresko,adj m,,homeless
172,bicikla,n f,,bicycle
173,bićinimasko,n m,,seller
174,bićinipe,n m,,sale
175,bićinol,v tr,,sell
176,bićivali,n f,,saleswoman
177,bićivalo,n m,,salesman
178,bičo,n m,,whip
179,bifulado,adj m,,ragged
180,bijandimasko odmori,n phr,,holiday
181,bijandipe,n m,,1. childhood 2. birth
182,bijando ďes,n phr m,,birthday
183,bijanol,v itr,,be born
184,bijanol,v tr,,give birth
185,bilačho,adj m,,"bad, evil, rough, harmful"
186,bilačipe,n m,,impudence
187,biladžavimasko,adj m,,shameless
188,biľka,n f,,plant
189,bilo kaj,adv phr indef,,wherever
190,bilo sao,pron indef,,"anybody, anyone"
191,bilo so,pron indef,,anything
192,bimelalo,adj m,,clean
193,bioskopo,n m,,cinema
194,bipindžardo,n m,,1. stranger 2. foreigner
195,bipindžardo,adj m,,"strange, unknown"
196,bipindžaripe,n m,,strangeness
197,biromňengo čher,n phr f,,beehive
198,biromňi,n f,,bee
199,birto,n m,,"cafe, pub"
200,biš,num card,,twenty
201,biš drom,num phr mult,,twenty times
202,biseri,n m,,pearl
203,bistarol,v tr,,forget
204,bišto,num card,,twentieth
205,bitanga,n f,,"rascal, scamp, hobo, tramp"
206,bizuralipe,n m,,weakness
207,blagoslovil,v tr,,bless
208,bledo,adj,,pale
209,blisko,adj,,"near, close"
210,blizanco,n m,,twin
211,bloko,n m,,block
212,bluza,n f,,blouse
213,bogiňe,n f,,pox
214,boja,n f,,colour
215,bojil,v tr,,"dye, colour"
216,bojleri,n m,,boiler
217,bokala,n f,,"mug, pitcher"
218,bokh,n f,,hunger
219,bokoli,n f,,cake
220,boldipe,n m,,baptism
221,boldipe,n m,,1. turn 2. motion
222,boldo,adj m,,baptized
223,boldol,v tr,,"1. turn, turn over, overturn 2. give back"
224,boldol pe,v itr,,"return, come back"
225,bolnica,n f,,hospital
226,bolničari,n m,,nurse (m.)
227,bolničarka,n f,,nurse (f.)
228,bombona,n f,,"candy, drop"
229,boranija,n f,,"French bean, green bean"
230,borco,n m,,soldier
231,bori,n f,,1. daughter-in-law 2. sister-in-law 3. bride
232,boro,n m,,pine (tree)
233,bosanco,n m,,Bosnian (male)
234,bov,n m,,oven
235,branipe,n m,,protection
236,braon,adj,,brown
237,brdo,n m,,hill
238,brego,n m,,hill
239,breza,n f,,birch
240,briga,n f,,1. sorrow 2. care
241,brijači,n m,,razor
242,brijol,v tr,,shave so./sth.
243,brijol (pe),v itr,,shave os.
244,brinol,v tr,,care
245,brinol pe anda,v phr tr,,take care
246,britva,n f,,"clasp-knife, penknife, pocket knife"
247,brodo,n m,,ship
248,brojil,v tr,,count
249,brš,n m,,year
250,bršeski vŕama,n phr f,,season
251,bršind,n m,,rain
252,bršind dol,v phr itr,,it drizzles
253,bršindalo,adj m,,rainy
254,bruso,n m,,grindstone
255,bruxo,n m,,hernia (med.)
256,buba,n f,,beetle
257,bubreško,n m,,kidney
258,bubuľicano,adj m,,pimpled
259,bučarni,n f,,worker (f.)
260,bučarno,n m,,worker (m.)
261,bučarno,adj m,,1. engaged 2. busy 3. valuable
262,bućarno stažo,n phr,,age of service
263,bući,n f,,"1. work 2. business 3. job, employment"
264,buďil,v itr,,get mouldy
265,budućnost,n m,,future
266,budžako,n m,,corner
267,bugari,n m,,Bulgarian
268,buka,n f,,cheek
269,buka,n f,,noise
270,bukhalo,adj m,,hungry
271,buko,n m,,liver
272,bukva,n f,,beech (tree)
273,bul,n f,,"buttock, bottom, bun"
274,buľarol,v tr,,widen
275,buňevka,n f,,Croatian woman
276,bunil,v tr,,demonstrate
277,bunipe,n m,,confusion
278,bure,n m,,cask
279,burno,adj,,"stormy, turbulent"
280,bušil,v tr,,drill
281,but,adj indef,,"very, much, many"
282,but drom,adv phr temp,,"many times, often"
283,but gunoj,n phr m,,dunghill
284,but vŕama,adv phr temp,,for a long time
285,butina,n f,,"femoral, thigh"
286,buto,n m,,thigh
287,buvlo,adj m,,wide
288,buzni,n f,,goat
289,čače,adv mod,,really
290,čačipe,n m,,1. truth 2. reality
291,čačuno,adj m,,"true, right, correct, real"
292,čajo,n m,,tea
293,čalavol,v tr,,"hit, beat, knock"
294,čamco,n m,,boat
295,čang,n f,,knee
296,čar,n f,,grass
297,cara,n f,,tent
298,caraći hanavni,n phr f,,tent pole
299,carako platno,n phr f,,tarpaulin
300,čarapa,n f,,sock
301,carica,n f,,empress
302,carinarnik,n m,,customs officer
303,caro,n m,,emperor
304,čaro,n m,,"bowl, dish, tureen"
305,čarobno,adj m,,magical
306,čaŕol,v itr,,graze
307,čaršavo,n m,,table-cloth
308,carstvo,n m,,1. empire 2. kingdom
309,časovničari,n m,,"clock-maker, watch-maker"
310,častil,v tr,,honour
311,často,n m,,honour
312,čavka,n f,,"daw, jackdaw"
313,če,part fut,,will (future)
314,cedil,v tr,,squeeze (out)
315,čejori,n f,,girl
316,čelavo,adj,,"bare-headed, hatless"
317,čen,n f,,earring
318,čerain,n f,,star
319,čere,adv loc,,home
320,čergari,n m,,Čergar-Rom (Roma group)
321,ćerimata,n f,,"magic, sorcery"
322,ćeripe,n m,,1. production 2. creation
323,ćerko,adj m,,"sour, bitter"
324,ćermo,n m,,worm
325,ćerol,v tr,,"1. do, make 2. act 3. handle 4. treat 5. construct"
326,ćerol o utisko,v phr tr,,impress
327,ćerol pale,v tr,,renew
328,ćerol pe,v itr,,pretend
329,ćerol pe voľa,v phr tr,,please
330,često,adv temp,,frequently
331,četa,n f,,"soldiery, military"
332,cev,n f,,tube
333,cevanica,n f,,lower leg
334,čhadol,v itr,,vomit
335,čhavro,n m,,1. boy (Gypsy) 2. son (Gypsy) 3. child
336,čhelarno,n m,,dancer
337,čhelavni,n f,,"dancer (f.), chorus girl, tripper"
338,čhelavno,n m,,dancer (m.)
339,čhelipa,n f,,"1. game, play 2. dance"
340,ćhelol,v itr,,"1. play, dance 2. entertain"
341,ćhelol pe,v itr,,play
342,ćher,n m,,house
343,čhib,n f,,1. tongue 2. language
344,čhidipe,n m,,1. society 2. community
345,čhinavipe,n m,,"intersection, cut"
346,čhindo mas,n phr m,,minced meat
347,čhindol,v itr,,"tear, rip (itr.)"
348,čhindol,v tr,,"tear up, rip up, destroy"
349,čhinipe,n m,,"split, cut"
350,čhinol,v tr,,1. cut 2. saw 3. shorten 4. split 5. peel
351,čhon,n m,,1. month 2. moon
352,čhor,n f,,1. beard 2. plait
353,čhori,n f,,1. girl (Gypsy) 2. daughter (Gypsy)
354,čhudol,v tr,,1. throw 2. fail
355,čhudol pe,v itr,,undress os.
356,čhungar,n m,,saliva
357,čhungarol,v itr,,spit
358,čhuri,n f,,knife
359,či,part neg,,"no, not (+ indicative)"
360,či počinpe,adv phr mod,,"gratis, for free"
361,či…či,conj,,neither…nor
362,čićen,n m,,"fat, grease, lard"
363,ćićidol,v tr,,squeeze
364,čidićipe,n m,,blindness
365,ćidipe,n m,,1. organisation 2. collection 3. company (business)
366,ćidol,v tr,,"gather, collect"
367,ćidol pe,v itr,,"get short(er), shrink"
368,čidžanglipe,n m,,ignorance
369,čifutkiňa,n f,,Jewess
370,čifuto,n m,,Jew
371,cigla,n f,,brick
372,ćija,n f,,key
373,čikarol,v itr,,wallow (in the dirt etc.)
374,čikarol pe,v itr,,get dirty
375,čikat,n m,,forehead
376,čikh,n f,,"mud, dirt"
377,cikňarol,v tr,,"decrease, diminish, lessen, reduce"
378,ciknida,n f,,nettle
379,cikňol,v itr,,grow smaller
380,ciľil,v tr,,aim
381,ćilimo,n m,,carpet
382,ciľo,n m,,goal
383,cincari,n m,,"gnat, midge, punkie"
384,ćinďol ,v tr,,make wet
385,ćinďol pe,v itr,,become wet
386,čiňenica,n f,,fact
387,ćingo,adj m,,"humid, damp, moist, wet"
388,činija,n f,,bowl
389,ćinipe,n m,,buying
390,ćinol,v tr,,"shop, buy, purchase"
391,činovniko,n m,,"office worker, clerk"
392,cipeľi,n f,,shoe
393,cipňa,n f,,money
394,ćir,n f,,ant
395,čirado,adj m,,cooked
396,ćiral,n m,,cheese
397,ćiravol,v tr,,"roast, cook sth., boil sth."
398,čirikľi,n f,,bird
399,cirkuso,n m,,circus
400,čiro,pron poss 2 sg m,,your (sg.)
401,čirol,v itr,,"cook (itr.), boil (itr.)"
402,ćirvi,n f,,godmother
403,ćirvo,n m,,godfather
404,čisto,adj,,pure
405,čitarno,n m,,reader
406,čitol,v tr,,read
407,civilno,adj,,civil
408,ckne bogiňe,n phr f,,measles
409,cknipe,n m,,minority
410,ckno,adj m,,"small, little, low"
411,ckno,adj indef,,"somewhat, a little, less"
412,čoban,n m,,herdsman
413,čobanino,n m,,shepherd
414,čokano,n m,,hammer
415,cokna,n f,,"gaiter, legging"
416,čonesko,adj m,,monthly
417,čonesko,adv temp,,monthly
418,čoŕal,adv mod,,"secretly, stealthily, covert"
419,čoŕalo,adj m,,bearded
420,čoŕarol ,v tr,,impoverish
421,čoŕarol pe,v itr,,become poor
422,čoravipe,n m,,theft
423,čordano,adj m,,stolen
424,čordano,n m,,thief
425,čoripe,n m,,1. poverty 2. misery
426,čoro,n m,,beggar
427,čoro,adj m,,poor
428,čoro šimijako,n phr m,,bat
429,čorol,v tr,,steal
430,coxa,n f,,skirt
431,cra,adj indef,,"a little, little, some"
432,crdol,v tr,,pull
433,crtežo,n m,,drawing
434,crtol,v tr,,paint
435,čuča,n pl,,chest (anat.)
436,čuči,n f,,1. breast 2. bosom
437,čudesno,adj,,wonderful
438,čudil pe,v itr,,"wonder, be surprised"
439,čudno,adj,,peculiar
440,čudo,n m,,wonder
441,cukeri,n m,,sugar
442,čumidimasko,adv mod,,curiously
443,čumidipe,n m,,kiss
444,čumidol,v tr,,kiss
445,cunčano,adj,,sunny
446,ćurka,n f,,"goose, turkey-hen"
447,čuvari,n m,,guard
448,cvetol,v itr,,"flourish, bloom"
449,čvorko,n m,,starling
450,cvrčko,n m,,cricket
451,dab,n m,,hit
452,dab pungreja,n phr f,,kick
453,dad,n m,,1. father 2. stepfather
454,dalmatinka,n f,,Dalmatian woman
455,dand,n m,,tooth
456,dand majbaro,n phr m,,"grinder, molar"
457,dandarno,n m,,dentist
458,dandarol,v tr,,bite
459,dandoro,n m,,incisor
460,danfer,n m,,lantern
461,dar,n m,,fear
462,daral,v itr,,"become frightened, be afraid"
463,darano,adj m,,"scared, afraid, frightened"
464,daravipe,n m,,danger
465,daravol,v tr,,frighten so.
466,daro,n m,,gift
467,das,n m,,Serbian (m.)
468,daska,n f,,board
469,daxo,n m,,breath
470,De devleski,n phr f,,Virgin Mother
471,ďe thaj ŕat,n phr f,,"pansy, viola"
472,decembro,n m,,December
473,dej,n f,,1. mother 2. stepmother
474,dej e devleski,n phr,,Virgin Mother
475,deka,n f,,blanket
476,delfino,n m,,dolphin
477,delil,v tr,,"divide, separate, share"
478,delimično,adv mod,,partly
479,delinsko dikhlo,n phr m,,handkerchief
480,delipa,n m,,division
481,delo,n m,,action
482,demokratikano,adj m,,democratic
483,des,n,,entrance
484,deš,num card,,ten
485,ďes,n m,,day
486,ďes bućako,n phr m,,labour's day
487,deš drom,num phr mult,,ten times
488,ďes katar e mule,n phr m,,All Souls' Day
489,ďeseja,adv temp,,in the daytime
490,desjuiňa,num card,,nineteen
491,ďeski svetlost,n phr f,,daylight
492,desno,adv loc,,on the right (side)
493,desno,adj,,right (direction)
494,dešto,num ord,,tenth
495,dešuduj,num card,,twelve
496,dešuduj crdine,n phr,,midnight
497,dešuefta,num card,,seventeen
498,dešuiňa,num card,,nineteen
499,dešujekh,num card,,eleven
500,dešuoxto,num card,,eighteen
501,dešupandž,num card,,fifteen
502,dešušov,num card,,sixteen
503,dešuštar,num card,,fourteen
504,dešutrin,num card,,thirteen
505,detelina,n f,,clover
506,detharin,n f,,1. dawn 2. morning
507,detharina,adv temp,,"early, in the morning"
508,detlići,n m,,woodpecker
509,devero,n m,,brother-in-law
510,devleske va,n phr m,,God's hand
511,Devlesko čavro,n phr m,,Son of God
512,devlesko lil,n phr m,,bible
513,devlestar,adj,,divine
514,ďi,n m,,1. belly 2. stomach
515,dićhipe,n m,,1. observation 2. view
516,dićhol,v tr,,"1. see, look, view 2. notice 3. observe, watch, examine 4. consider"
517,dičhol ande lila,v phr itr,,tell fortune
518,difterija,n f,,diphtheria
519,dikhlo,n m,,kerchief
520,dikhloro,n m,,handkerchief
521,ďilabarni,n f,,"singer (f.), musician (f.)"
522,ďilabarno,adj m,,musical
523,ďilabarno,n m,,"singer (m.), musician"
524,ďilabipe,n m,,singing
525,ďilabol,v itr,,"sing, play (an instrument), make music"
526,diľarol,v tr,,madden
527,diľarol pe,v itr,,go mad
528,ďili,n f,,1. song 2. music
529,dilipe,n m,,stupidity
530,dilo,adj m,,"foolish, silly, stupid, mad, crazy"
531,dimil,v itr,,smoke
532,dimime mas,n phr m,,smoked meat
533,dimňako,n m,,chimney
534,dimo,n m,,smoke
535,diňa,n f,,melon
536,dinari,n m,,1. coin 2. money
537,direktoro,n m,,director
538,diskrimanacija,n f,,discrimination
539,disol,v itr,,breathe
540,dobošari,n m,,"ducat, florin"
541,dodatno,adj,,additional
542,dodiri,n m,,touch
543,dogaďaj,n m,,event
544,doktori,n m,,"doctor, physician (m.)"
545,"doktorica palav kan, krlo thaj nakh",n phr f,,"ear, nose and throat doctor (f.)"
546,doktorka,n f,,"doctor, physician (f.)"
547,dol,v tr,,"1. give, hand, hand over, deliver, offer 2. begin"
548,dol,n m,,God
549,dol agor,v phr tr,,"finish, end"
550,dol andre,v phr itr,,go in
551,dol dab,v phr tr,,"hit, beat, injure"
552,dol dab e pungreja,v phr tr,,kick
553,dol e čhuŕa,v phr tr,,stick
554,dol jag,v phr tr,,"light, kindle"
555,dol jag e jagali,v phr tr,,"smoke (pipe, cigarette), light a cigarette/pipe"
556,dol jekh avre,v phr tr,,"exchange, change"
557,dol o brsind,v phr itr,,it rains
558,dol o iv,v phr itr,,it snows
559,dol pe goďi,v phr itr,,remember
560,dol rľa,v phr itr,,fart
561,dol svato,v phr itr,,"talk, discuss"
562,dolina,n f,,valley
563,domaćica,n f,,house wife
564,domaćino,n m,,house husband
565,domaćinstvo,n m,,household
566,doŕav,n f,,river
567,dori,n f,,"ribbon, braid, band, cord, line, string"
568,dori palaj cipeľa,n phr f,,shoelace
569,dori palaj e bal,n phr f,,hair-band
570,doručko,n m,,breakfast
571,dosada,adv temp,,hitherto
572,dosadil,v tr,,anger
573,dosadipe,n,,annoyance
574,dosadno,adj,,boring
575,dozvola,n f,,permission
576,drab,n m,,medicine
577,drabar,n,,witchcraft
578,drabarimasko,n m,,magician
579,drakh,n f,,grape
580,drmol,v tr,,shake
581,drmol pe,v itr,,hesitate
582,drom,n m,,way
583,dromaripe,n m,,journey
584,drumo,n m,,road
585,drxtil,v itr,,tremble
586,drza,n f,,"1. rag, frazzle 2. clothes 3. thing 4. issue 5. affair 6. furniture"
587,državľanstvo,n m,,"nationality, citizenship"
588,duboko,adj,,deep
589,dućanici,n m,,small shop
590,dućano,n m,,shop
591,dudum,n f,,pumpkin
592,dueto,n m,,duet
593,duga,n f,,rainbow
594,duj,num card,,two
595,dujengo,adj,,double
596,dujmiľe,num card,,two thousand
597,dujšela,num card,,two hundred
598,dujto,adj m,,other
599,dujto,num ord,,second
600,dukhavipe,n m,,1. pain 2. harm 3. injury
601,dukhavol,v itr,,ache
602,dumo,n m,,shoulder
603,duňa,n f,,quince
604,dur,adj,,"far, distant"
605,dur,adv loc,,"far (away), away"
606,ďurďevdan,n m,,St. George's Day
607,duruli,n m,,"mug, pitcher"
608,dušalipe,n m,,accusation
609,dušalo,adj m,,guilty
610,dušarol,v tr,,"accuse, blame"
611,duvalica,n f,,bellows
612,duvar,num mult,,twice
613,duvil,v itr,,blow
614,duxo,n m,,ghost
615,duž,prep,,along
616,dužnost,n f,,duty
617,dvoro,n m,,court
618,džal,v itr,,"1. go, walk, stroll, climb, go up, go down, go away, pass by 2. wander, travel, depart 3. flow"
619,džaltar,v itr,,move out
620,džamutro,n m,,1. son-in-law 2. bridegroom
621,džanglipe,n m,,knowledge
622,džanol,v tr,,know
623,džape,n m,,1. walk 2. motion
624,džemperi,n m,,pullover
625,džigerňača,n f,,liver
626,džikaj,conj,,while
627,džikaj,prep,,"to, until"
628,džikaj či,conj,,"as long as, until"
629,džu,n f,,1. louse 2. nit 3. flea
630,džućhel,n m,,dog
631,džućheloro,n m,,puppy
632,džudo,adj m,,"1. lively 2. alive, living"
633,džukhli,n f,,bitch
634,džuľi,n f,,1. girl (non-Gypsy) 2. daughter (non-Gypsy) 3. wife (non-Gypsy)
635,džungado,adj m,,awake
636,džungavol,v tr,,wake so. up
637,džungavol pe,v itr,,wake up
638,džungla,n f,,jungle
639,džuvalo,adj m,,lousy
640,dzuvľikano,adv mod,,womanly
641,džuvľikano,adj m,,feminine
642,e,part,,yes
643,efta,num card,,seven
644,efta ďesa,n phr f,,week
645,eftato,num ord,,seventh
646,eftavardeš,num card,,seventy
647,egzistiril,v itr,,exist
648,ekonomija,n f,,economy
649,ekonomsko,adj,,economic
650,eksplodiril,v itr,,explode
651,elefanto,n m,,elephant
652,elektriciteto,n m,,electricity
653,endeko,n m,,canal
654,fabrika,n f,,factory
655,falka,n f,,chin
656,familijarno,adj,,familiar
657,farma,n f,,farm
658,fazano,n m,,pheasant
659,februvari,n m,,February
660,feľastrin,n f,,window
661,fioka,n f,,drawer
662,firangla,n f,,curtain
663,fizičko,adj,,physical
664,flaša,n f,,bottle
665,forma,n f,,form
666,formiril,v tr,,form
667,foro,n m,,town
668,forosko,adj m,,municipal
669,forosko ćher,n phr m,,town hall
670,fosuj,n m,,bean
671,frajeri,n m,,beau
672,francuzo,n m,,Frenchman
673,friseri,n m,,"coiffeur, hair-dresser (m.)"
674,friserka,n f,,"coiffeur, hair-dresser (f.)"
675,fuŕal,v itr,,fly
676,fuŕavipe,n m,,flight (with plane)
677,fuŕavol,v tr,,put on (clothes)
678,fuŕavol pe,v itr,,dress os.
679,furkuľica,n f,,fork
680,gad,n m,,shirt
681,gadiči,adj indef,,so much
682,gadija,n f,,witch
683,gadno,adj,,"ugly, terrible, nasty, awful"
684,gadžo,n m,,1. boy (non-Gypsy) 2. son (non-Gypsy) 3. husband (non-Gypsy)
685,gajda,adv mod,,"1. in this way, thus, this way 2. exactly"
686,galbenil pe,v itr,,turn yellow
687,galbeno,n m,,"ducat, florin"
688,galbeno,adj,,yellow
689,garavimasko,adj m,,secret
690,garavipe,n m,,1. secret 2. secrecy
691,garavol,v tr,,hide (sth.)
692,garavol,v tr,,1. maintain 2. mind
693,garavol pe,v itr,,hide (os.)
694,garome,adj,,sooty
695,gaso,n m,,gas
696,gata,adj,,finished
697,gav,n m,,1. village 2. settlement
698,gavesko,adj m,,rural
699,gavrano,n m,,"raven, crow"
700,gavutni,n f,,farmer (f.)
701,gavutno,n m,,farmer (m.)
702,gepardo,n m,,cheetah
703,ginekologo,n m,,gynaecologist
704,gležňo,n m,,ankle
705,glista,n f,,worm
706,gľiva,n f,,1. chanterelle 2. mushroom
707,glumco,n m,,"player, actor"
708,glumica,n f,,actress
709,gndil pe,v itr,,think
710,gndipe,n m,,1. opinion 2. intention 3. thinking
711,gndisara,adv mod,,hopefully
712,gnevo,n m,,anger
713,gnezdo,n m,,nest
714,gnojil pe ,v itr,,fester
715,gnojime,adj,,purulent
716,gnojo,n m,,pus
717,goďaver,adj,,"1. intelligent, wise, smart 2. polite 3. ripe"
718,goďaveripe,n m,,1. intelligence 2. wisdom 3. politeness
719,goďi,n f,,1. mind 2. memory 3. brain
720,goj,n f,,sausage
721,golub,n m,,pigeon
722,golubari,n m,,pigeon man
723,golubo,n m,,pigeon
724,gomila,n f,,heap
725,gonko,n m,,hallway
726,gono,n m,,1. sack 2. bag
727,gostinsko soba,n phr f,,living room
728,gostioničarka,n f,,innkeeper (f.)
729,gostioničaro,n m,,innkeeper (m.)
730,gosto,n m,,guest
731,gra,n m,,horse
732,grabľa,n f,,rake
733,grabuľa,n f,,rake
734,gradňa,n f,,construction
735,grado,n m,,hail
736,gramatika,n f,,grammar
737,granica,n f,,border
738,graško,n m,,pea
739,grast,n m,,horse
740,grebeno,n m,,ridge
741,greška,n f,,"error, mistake"
742,grešno,adj,,sinful
743,grexo,n m,,sin
744,grino,adj,,green
745,grino,n,,green
746,grinol,v itr,,grow green
747,grinol,v tr,,make green
748,griža,n f,,1. concern 2. anxiety
749,grmil,v itr,,it thunders
750,grobo,n m,,grave
751,gromo,n m,,1. lightning 2. thunder
752,grubo,adj,,rude
753,grupa,n f,,group
754,gučil,v itr,,"gaggle, croak"
755,guda,pron dem m,,that (m.)
756,gudaja,pron dem f,,that (f.)
757,gudaleja,adv caus,,thereby
758,gugľarol,v tr,,sweeten
759,guglipe,n m,,"1. honey 2. chocolate, confection of pastry, sweets"
760,guglo,adj m,,sweet
761,guglo kuruzo,n phr m,,sweet corn
762,gumica,n f,,"eraser, rubber"
763,gunajeski,n f,,"1. can, jug, pot 2. bucket"
764,gunoj,n m,,1. dung 2. rubbish
765,gurumňako mas,n phr m,,beef
766,gurumňako obor,n phr m,,cow shed
767,gurumňi,n f,,cow
768,guruv,n m,,"1. bull 2. ox, bullock"
769,guruvoro,n m,,calf
770,gusano,n m,,gander
771,gusenica,n f,,caterpillar
772,guska,n f,,goose
773,gušteri,n m,,lizard
774,gusto,adj,,"dense, thick"
775,hačares,adv mod,,clearly
776,hakh,n m,,washing
777,halal,v tr,,wash
778,haľina,n f,,dress
779,hanadi,n f,,hoe
780,hanamika,n f,,friend
781,hanavol,v tr,,dig
782,hando,n m,,yoke
783,haravol,v tr,,"1. strip off, take off 2. uncover 3. disturb"
784,haravol e cipeľa,v phr tr,,take off shoes
785,hasna,n f,,interest
786,hićimos,n m,,tiredness
787,hičome,adj,,tired
788,hodniko,n m,,"hallway, corridor"
789,hoteli,n m,,hotel
790,hrvatica,n f,,Croatian woman
791,huda,conj,,that
792,humanitarno žutipe,n phr m,,humanitarian aid
793,huvici,n m,,"mush, mash"
794,ideja,n f,,idea
795,igračka,n f,,toy
796,igralište,n m,,"playground, playing field"
797,ikona,n f,,icon
798,ilesko nasvalipe,n phr m,,heart disease
799,ilo,n m,,"1. heart 2. spirit, soul"
800,ilovača,n f,,loam
801,importantno,adv mod,,importantly
802,iňa,num card,,nine
803,iňato,num ord,,ninth
804,iňavaredš,num card,,ninety
805,inćarol o nazor,v phr tr,,control
806,inďarol,v tr,,"1. bring 2. carry 3. guide, lead 4. keep 5. bear 6. wear"
807,infrakt,n m,,infarct
808,inkalol,v tr,,"1. take out, extract 2. produce 3. draw"
809,inklistipe,n m,,exit
810,inklol avri,partv itr,,go out
811,institucija,n f,,institution
812,instrumento,n m,,instrument
813,intereso,n m,,interest
814,ipak,adv mod,,nevertheless
815,iscelil,prefv tr,,heal
816,iscrpil,prefv itr,,exhaust
817,iscrpľeno,adj,,exhausted
818,iskusno,adj,,experienced
819,ispito,n m,,exam
820,ispovedil,prefv tr,,confess
821,ispraznil,prefv itr,,"1. empty 2. shit, defecate"
822,isto,adj,,"equal, same"
823,isto,adv mod,,"equally, alike"
824,isto,prep,,like
825,istočno,adj,,eastern
826,istoko,n m,,east
827,istorija,n f,,history
828,istorijsko,adj,,historical
829,italijano,n m,,Italian
830,iv,n m,,snow
831,ivend,n m,,winter
832,ivica,n f,,edge
833,izazvil,prefv tr,,challenge
834,izbrusil,prefv tr,,grind
835,izdral,prefv itr,,groan
836,izdržil,prefv tr,,endure
837,izgledil,prefv itr,,it seems
838,izgledo,n m,,1. look 2. appearance
839,izmaglica,n f,,mist
840,iznenada,adv mod,,surprisingly
841,iznenadil,prefv tr,,surprise
842,iznenadime,adj,,surprised
843,iznenadipe,n m,,surprise
844,iznudil,prefv tr,,force
845,izračunil,prefv tr,,reckon
846,izrazo,n m,,expression
847,izveštaj,n m,,report
848,izvori,n m,,1. spring (of water) 2. source
849,jag,n f,,1. fire 2. flame
850,jagali,n f,,1. cigarette 2. lamp
851,jagalo,adj m,,fiery
852,jaglika,n f,,"primrose, cowslip"
853,jakh,n f,,eye
854,jakhako kapko,n phr f,,eyelid
855,jakna,n f,,jacket
856,jama,n m,,pit
857,januari,n m,,January
858,jaši,n,,ride
859,jašil,v itr,,ride
860,jasno,adj,,"clear, bright"
861,jasvin,n f,,tear
862,javil,v tr,,report
863,jecil,v itr,,moan
864,ječmo,n m,,barley
865,jednogrbaći kamila,n phr f,,dromedary
866,jedro,n m,,sail
867,jedva,adv mod,,hardly
868,jekh,num card,,one
869,jekh avre,pron,,each other
870,jekh avreja,adv phr mod,,together
871,jekh bi avresko,pron,,one without another
872,jekh ďes,adv phr indef,,someday
873,jekh palaj avreste,n phr,,row
874,jekh pašaj avreste,n phr,,comparison
875,jekto,num ord,,first
876,jekto,adv temp,,firstly
877,jela,n f,,fir
878,jelen,n m,,stag
879,jeleno,n m,,"deer, stag"
880,jer,conj,,because
881,jertisarol,v tr,,forgive
882,jetra,n f,,liver
883,jeza,n f,,chill
884,jezercuja,n f,,pond
885,jezero,n m,,lake
886,ježo,n m,,hedgehog
887,jokhar,adv mod,,only
888,jokhar,num mult,,once
889,jokhar,num mult,,once
890,jokhar ando ďes,adv phr temp,,daily
891,jokhar ando kurko,adv phr temp,,weekly
892,još,adv mod,,"still, yet"
893,još cra,adv phr mod,,1. almost 2. by and by
894,još jokhar,adv phr temp,,once again
895,jova,n f,,alder
896,jugo,n m,,south
897,jugoslavija čhindape,n phr,,former Yugoslavia
898,Jugoslovenka,n f,,Yugoslavian woman
899,julo,n m,,July
900,juno,n m,,June
901,južno,adj,,southern
902,kabor,adj int,,how much
903,kada,n f,,bath tub
904,kaj,adv int,,"where to, where"
905,kaj,adv indef,,anywhere
906,kaj godi,adv phr indef,,wherever
907,kajil pe,v itr,,repent
908,kajmako,n m,,"cream, ream"
909,kak,n m,,uncle (father's brother)
910,kaľarol pe,v itr,,become black
911,kalce,n pl,,trousers
912,kaldrma,n f,,road
913,kali,n f,,coffee
914,kali purum,n phr f,,onion
915,kalipe,n m,,blackness
916,kalo,adj m,,black
917,kalupo,n m,,calibre
918,kamavipe,n m,,1. love 2. wish
919,kamijono,n m,,"truck, lorry"
920,kamila,n f,,camel
921,kamol,v tr,,"1. love, like, admire 2. want, wish, desire"
922,kamol te ćerol,v phr tr,,intend
923,kan,n m,,ear
924,kana,conj,,when
925,kana,adv int,,when
926,kana godi,adv phr indef,,whenever
927,kanali,n m,,canal
928,kanalizacija,n f,,"sewerage, drainage, canalization"
929,kancelarija,n f,,office
930,kandilo,n m,,traffic-light
931,kandža,n f,,claw
932,kangli,n f,,1. comb 2. brush
933,kangro,n m,,fishbone
934,kanoro,n m,,earlap
935,kanta,n f,,"1. bucket, pail 2. can 3. basket"
936,kap,n m,,drop
937,kapetano,n m,,captain
938,kapija,n f,,gate
939,kaputo,n m,,"1. coat 2. sack coat, jacket, blazer"
940,kar,n m,,penis
941,karing-koring,adv phr loc,,here and there
942,karnevalo,n m,,carnival
943,kaš,n m,,1. tree 2. wood (material) 3. log
944,kasao,adj int,,"such, such a"
945,kašetski drakh ,n phr f,,grapevine
946,kasko,pron int,,whose
947,kasno,adv temp,,late
