Index,Entry Word,Part of Speech,Affix,Definition
25,albaca,n f,,"glaucoma, cataract"
26,amaro,pron poss 1 sg m,,our
27,ambrol,n m,,pear
28,ambrolengo kašt,n phr,,pear tree
29,ame,pron pers 1 pl,,we
30,anav,n m,,name
31,anavel,v tr,,"let bring, order"
32,and',prep,,"1. in (before vowels) 2. into (before vowels), to (before vowels)"
33,and' odo,adv caus,,therefore
34,andar,prep,,"1. from, out of 2. for, because of"
35,ande,prep,,"1. in 2. into, to"
36,ande,adv loc,,"in, in it, inside, within"
37,ande,part vb,,in
38,ande kerel,partv,,close
39,ande pajkerel,partv,,greet from outside
40,ande palikerel,partv,,greet from outside
41,ande paruvel,partv,,exchange
42,ande pašjol,partv,,lie down into
43,ande perel,partv,,fall into
44,andel sasra,prep phr,,in handcuffs
45,ando ňilaj,prep phr,,in summer
46,ando suno dikhel,v phr,,dream
47,andre mukel,partv,,let in
48,andre sikavel,partv,,"introduce, present"
49,anel,v tr,,"bring here, fetch"
50,angali,n f,,"lap, embrace"
51,angalidel,v tr,,embrace
52,angar,n m,,coal
53,angara,n m pl,,coal
54,angaruno,adj m,,"of coal, coaly"
55,angl',prep,,"in front of, before (before vowels)"
56,angla,prep,,"in front of, before"
57,anglal,part vb,,forward
58,anglal,prep,,"in front of, before"
59,anglal,adv loc,,"ahead, in front"
60,anglal teremtinel,partv,,produce
61,angle,prep,,"in front of, before"
62,angluno,adj m,,1. first 2. frontal
63,angrusňi,n f,,ring
64,angrusťi,n f,,ring
65,ani-ani,conj,,either-or
66,aňira,adv,,"so much, to such an extent"
67,anral,adv loc,,from inside
68,anre,part vb,,in
69,anre,adv loc,,"in, in it, inside, within"
70,anro,n m,,egg
71,anro xiňel,v phr,,lay eggs
72,apal,part narr,,"well, then"
73,apol,part narr,,"well, then"
74,arakel,v tr,,"1. find 2. guard, take care of"
75,arakel avri,partv,,"guess, make out"
76,arakhel,v tr,,"1. find 2. guard, take care of"
77,arčič,n m,,lead
78,arčiči,n m,,lead
79,arde,adv loc,,here (vague indication of the direction)
80,are,part vb,,in
81,are,adv loc,,"in, in it, inside, within"
82,ari,adv loc,,outdoors
83,ari,part vb,,out
84,ari marel rupuneha,v phr,,mount with silver
85,armi,n m,,cabbage
86,armin,n m,,cabbage
87,arno,n m,,egg
88,aro,n m,,egg
89,aro,n m,,flour
90,asajimo,n m,,laughter
91,asal,v itr,,laugh
92,asal avri,partv,,laugh at so.
93,asalimo,n m,,laughter
94,aso,pron dem m,,"such, so"
95,aspin,n m,,steel
96,astači,n m,,"pan, casserole"
97,astala,n,,table
98,ašunel,v tr,,"hear, listen"
99,asva,n m pl,,tears
100,atake,adv loc,,just here
101,ate,adv loc,,"1. here, at this place 2. here, in this direction"
102,athake,adv loc,,just here
103,athe,adv loc,,"1. here, at this place 2. here, in this direction"
104,aťi,adj,,so many
105,avel,v itr,,"1. come 2. be (future tense, imperative, conditional) 3. become (past tenses)"
106,aver,pron indef,,other (kaver after the article o/i')
107,aver ďes,adv phr,,on the next day
108,aver them,n phr,,abroad
109,avka,adv mod,,"so, thus, in this way"
110,avral,adv loc,,"outside, from outside"
111,avri,part vb,,out
112,avri,adv loc,,outdoors
113,avri džanel,partv,,find out
114,avri kerel,partv,,open
115,avri lel,partv,,take out
116,avri mukel,partv,,set free
117,avri paruvel,partv,,exchange
118,avri pel,partv,,drink up
119,avri perel,partv,,fall out
120,avri phenel,partv,,"speak out, declare, blab out"
121,avri sasťarel,partv,,cure perfectly
122,avrothe,adv loc,,at another place
123,axtonpeko somnakuno,n phr,,pure Gold
124,azbal,v tr,,"1. hurt, harm 2. touch"
125,azir,adv caus,,therefore
126,baj,n f,,sleeve
127,bajato,n m,,child
128,baji,n f,,sow
129,bajusa,n,,moustache
130,bakanča,n,,shoe
131,bakrano,adj m,,"of a sheep, sheep-"
132,bakrano mas,n phr,,mutton
133,bakri,n f,,sheep
134,bakro,n m,,sheep
135,bal,n m,,hair
136,balaňi,n f,,"trough, hutch"
137,balano,adj m,,"of a pig, pig-"
138,balano mas,n phr,,pork
139,baľari,n m,,swineherd
140,baldo,n m,,"ball, dance"
141,bali,n f,,sow
142,baličho,n m,,piglet
143,balo,n f,,pig
144,balval,n f,,wind
145,banato,n m,,"grief, sorrow"
146,banďarel,v tr,,"make crooked, bend"
147,banďol,v itr,,get crooked
148,bango,adj m,,"crooked, bent"
149,bantij,v tr,,"1. hurt, harm 2. touch"
150,bantinel,v tr,,"1. hurt, harm 2. touch"
151,bar,n f,,stone
152,bar,n f,,garden
153,bar,n m,,stone
154,bař,n m,,stone
155,bař,n f,,stone
156,bararel,v tr,,"1. make great, increase 2. bring up, educate"
157,bararel opre,partv,,educate
158,barari,n m,,1. bricklayer 2. gardener
159,bařari,n m,,1. bricklayer 2. gardener
160,baratkiňa,n f,,lady friend
161,barato,n m,,friend
162,bare,adv mod,,very
163,barimo,n m,,greatness
164,baripe,n m,,greatness
165,barnasto,adj m,,brown
166,baro,adj m,,"great, big"
167,barol,v itr,,grow
168,baruno,adj m,,of stone
169,barvalimo,n m,,"wealth, riches"
170,barvalipe,n m,,"wealth, riches"
171,barvalipo,n m,,"wealth, riches"
172,barvarel,v tr,,make rich
173,bašavel,v tr,,"play (an instrument, the fiddle)"
174,bašno,n m,,cock
175,bašol,v itr,,make a noise (animals and instruments)
176,baxt,n f,,luck
177,baxtalo,adj m,,lucky
178,beato,n m,,child
179,beng,n m,,devil
180,berš,n m,,year
181,bešavel,v tr,,"set, make sit down"
182,bešel,v itr,,1. sit 2. live somewhere
183,beťari,n m,,"robber, highwayman"
184,bi,prep,,without
185,bibaxtalo,adj m,,"unhappy, unlucky"
186,biboldi,n f,,Jew (female)
187,biboldo,n m,,Jew
188,bibuťako,adj m,,"workless, unemployed"
189,bičačo,adj m,,"false, perfidious"
190,bidadesko,adj m,,fatherless
191,bikinel,v tr,,sell
192,biknel,v tr,,sell
193,bilal,v itr,,"melt, thaw"
194,biľal,v itr,,"melt, thaw"
195,biľarel,v tr,,"melt, thaw"
196,bilavel,v tr,,"melt, thaw"
197,bilondo,adj m,,unsalted
198,biriľi,n f,,"bee, wasp"
199,birinel,v mod,,"can, be able"
200,biriňi,n f,,"bee, wasp"
201,biromňako,adj m,,unmarried
202,biš,num card,,twenty
203,bišengi,n f,,twenty Forint note (Hungarian banknote)
204,bišol,v itr,,be called
205,bišto,num ord,,twentieth
206,bistrel,v tr,,forget
207,bivav,n m,,wedding
208,bluzo,n m,,blouse
209,bodeva,n f,,hut
210,bojnik,n m,,highwayman
211,bok,n f,,hunger
212,bokh,n f,,hunger
213,bokhalo,adj m,,hungry
214,bokoľi,n f,,"a cake made of flour, fat, salt and with or without yeast"
215,boldines,adv mod,,"upside down, inside out"
216,bolel,v tr,,"dive, baptize"
217,bolta,n f,,shop
218,bori,n f,,"1. daughter-in-law 2. bride, fiancée"
219,boro,adj m,,"great, big"
220,börtön,n f,,prison
221,bov,n m,,"oven, stove"
222,braďi,n f,,"bucket, can"
223,brana,n f,,"lock, door"
224,braňi,n,,boot
225,brek,n m,,bosom
226,briga,n f,,"grief, sorrow"
227,brišind,n m,,rain
228,broška,n f,,witch
229,bučuma,n f,,"stump, block"
230,buď ďesende,adv phr,,after many days
231,budžanglo,adj m,,"sly, cunning"
232,buko,n m,,liver
233,bul,n f,,"buttocks, arse"
234,bule del,v phr,,have sexual intercourse
235,bulharel,v tr,,widen
236,bulhipe,n m,,breadth
237,buraca,n f,,mushroom
238,bureca,n f,,mushroom
239,burňik,n f,,a handful
240,but,adj,,"much, many"
241,but žene,n phr,,many people
242,butaig,adv temp,,"for long, a long time"
243,butavo,adj m,,stupid
244,buťi,n f,,"1. work, job 2. matter"
245,butivar,adv mod,,"often, many times"
246,butvar,adv mod,,"often, many times"
247,buxľarel,v tr,,widen
248,buxlimo,n m,,breadth
249,buxlipe,n m,,breadth
250,buxlipo,n m,,breadth
251,buxlo,adj m,,"broad, wide"
252,buzno,n m,,goat
253,ča,adv mod,,only
254,čačipe,n m,,truth
255,čačo,adj m,,"right, true"
256,čaj,n f,,"girl (Gypsy), daughter (Gypsy)"
257,čajol,v itr,,"eat one's fill, be sated"
258,čak,adv mod,,only
259,čalado,n m,,1. family 2. children
260,čaľol,v itr,,"eat one's fill, be sated"
261,čang,n f,,knee
262,čanga del,v phr,,kneel down
263,čar,n f,,grass
264,cara,n f,,"land, country (only in songs)"
265,čarda,n f,,"inn, tavern"
266,čarel,v tr,,lick
267,čaro,n m,,"dish, plate"
268,časo,n m,,1. hour 2. watch
269,čavo,n m,,"son (Gypsy), boy (Gypsy)"
270,čej,n f,,"girl (Gypsy), daughter (Gypsy)"
271,celo,adj m,,whole
272,čeňa,n pl,,earrings
273,čepo,n m,,drop
274,ceřa,adj,,"a few of, a little"
275,ceřa,adj,,"few, little"
276,cerha,n f,,tent
277,cerhaki beli,n phr,,tent pole
278,Cerhari,n m,,"Cerhari (Gypsy group), tent Gypsies (Gypsy group)"
279,čeri,n m,,"sky, heaven"
280,čhaj,n f,,"girl (Gypsy), daughter (Gypsy)"
281,čhavo,n m,,"son (Gypsy), boy (Gypsy)"
282,čhej,n f,,"girl (Gypsy), daughter (Gypsy)"
283,čhib,n f,,1. tongue 2. language
284,čhinďol,v itr,,"break, tear"
285,čhinďol tele,partv,,"break off, fall in"
286,čhinel,v tr,,cut
287,čhingerkerel,v tr,,"tear (frequentative), cut into pieces (frequentative)"
288,čhingrel,v tr,,tear
289,čhol,v tr,,put
290,čhon,n m,,"month, moon"
291,čhor,n m,,beard
292,čhordel,v tr,,pour
293,čhorďol,v itr,,flow
294,čhuďarel avri,partv,,"take out, unload"
295,čhudel,v tr,,throw
296,čhudel,v tr,,throw
297,čhungar,n m,,"saliva, spittle"
298,čhungardel,v tr,,spit
299,čhuri,n f,,knife
300,cigareta,n f,,cigarette
301,cigareti,n f,,cigarette
302,čik,n f,,mud
303,čikat,n m,,forehead
304,čiken,n m,,"fat, grease"
305,čikenalo,adj m,,fat
306,čil,n m,,butter
307,čiľa,adv temp,,1. since long 2. long ago
308,čilaga,n f,,star
309,čilutno,adj m,,"old, earlier"
310,čingerikerel,v tr,,"tear (frequentative), cut into pieces (frequentative)"
311,cini,n f,,she-baby
312,cino,n m,,he-baby
313,cino,adj m,,"small, little"
314,cino,adj,,a bit
315,cipa,n f,,"leather, skin"
316,cipij,v itr,,"1. shout, cry 2. weep"
317,cipij avri,partv,,proclaim
318,cipil,v itr,,"1. shout, cry 2. weep"
319,cipil avri,partv,,proclaim
320,cirdel,v tr,,"draw, pull"
321,cirdel pe,v itr,,conceal oneself
322,čiriǩi,n f,,"bird, sparrow"
323,čirikľano,adj m,,of a bird
324,čirikli,n f,,"bird, sparrow"
325,čirikľi,n f,,"bird, sparrow"
326,čiriklo,n m,,"bird, sparrow"
327,čizma,n f,,boot
328,čohaňi,n f,,witch
329,čokano,n m,,hammer
330,čol,v tr,,put
331,Colari,n m,,"Colari (Gypsy group), tent Gypsies (Gypsy group)"
332,colaxarel,v itr,,"swear, take an oath"
333,čon,n m,,"month, moon"
334,čor,n m,,"thief, robber"
335,čoral,adv mod,,secretly
336,čorel,v tr,,pour
337,čorel,v tr,,steal
338,čoripe,n m,,poverty
339,čořo,adj m,,1. poor 2. orphan 3. vile (utensils animals)
340,čuči,n f,,female breast
341,čučo,adj m,,empty
342,čudel,v tr,,throw
343,cukri,n f,,sugar
344,cukro,n m,,sugar
345,čulutno,adj m,,"old, earlier"
346,čumidel,v tr,,to kiss
347,čumidipe,n m,,kissing
348,čumidkerel,v itr,,kiss one another
349,čungar,n m,,"saliva, spittle"
350,čuňik,n f,,whip
351,čunra,n f,,lock of hairs
352,čurindel,v tr,,"stab, prick"
353,čurna,n f,,lock of hairs
354,dad,n m,,father
355,dadoro,n m,,daddy
356,dand,n m,,tooth
357,dandarel,v tr,,bite
358,ďanel,v tr,,know
359,dar,n f,,fear
360,ďara,n f,,factory
361,daral,v tr,,"fear, be afraid"
362,daravel,v tr,,1. frighten 2. be jealous
363,ďaso,n m,,mourning
364,de,conj,,"but, however"
365,deci,n f,,decilitre
366,dej,n f,,mother
367,dejori,n f,,mummy
368,del,v tr,,give
369,Del,n m,,God
370,del ek ril,v phr,,fart
371,del o jiv,v phr,,it is snowing
372,del vast,v phr,,shake hands
373,del zor,v phr,,"set about, struggle"
374,Deloro,n m,,"God, dear God"
375,depaš,num fract,,half
376,deš,num card,,ten
377,ďes,n m,,"day, period"
378,ďese ,adv temp,,"during the day, in the daytime"
379,deššel,num card,,thousand
380,dešto,num ord,,tenth
381,ďezeši,n m,,train
382,ďi ke,prep,,1. up to 2. until
383,dičol,v itr,,1. be seen 2. seem
384,dikhel,v tr,,"1. see, look 2. visit"
385,dilo,n m,,midday
386,dilo,adj m,,"mad, fool, foolish"
387,ďiv,n m,,wheat
388,dives,n m,,"day, period"
389,ďiz,n f,,castle
390,doktori,n m,,physician
391,dolgo,n m,,"thing, matter"
392,dopaš,num fract,,half
393,dopo,n m,,"anvil, a large iron 'nail' that sticks in the earth"
394,dori,n f,,string
395,dori,n m,,string
396,doš,n f,,"fault, sin"
397,dosta,adv,,enough
398,dosta,adv,,fairly
399,drab,n m,,"drug, herb"
400,drabari,n m,,physician
401,drago,adj m,,dear
402,drakh,n f,,1. grape 2. vineyard
403,drakhuno,adj m,,"grape-, wine-"
404,droboňi,n,,chamber
405,drom,n m,,"road, way"
406,du,num card,,two
407,dudum,n m,,pumpkin
408,Dudumešťi,n m,,Vlah Gypsy clan
409,dudžene,pron indef,,two of them
410,duhano,n m,,tobacco
411,duj,num card,,two
412,dujto,num ord,,second
413,dukh,n f,,"pain, ache"
414,dukhado,adj m,,aching
415,dukhal,v tr,,ache
416,dumo,n m,,back
417,dumuk,n f,,fist
418,dur,adv loc,,far
419,duvar,num mult,,twice
420,džal,v itr,,go
421,džamba,n f,,frog
422,džamutro,n m,,son-in-law
423,džanel,v tr,,1. know 2. think
424,džene,pron,,::::Parse Failure::::
425,dži ke,prep,,1. up to 2. until
426,džudo,adj m,,living
427,džukel,n m,,dog
428,džuklimo,n m,,"slyness, doggedness"
429,džuli,n f,,woman
430,džuľi,n f,,woman
431,džuv,n m,,1. louse 2. money
432,džuvalo,adj m,,lousy
433,džuvel,v itr,,live
434,ebedo,n m,,"lunch, dinner"
435,ebido,n m,,"lunch, dinner"
436,efta,num card,,seven
437,eftato,num ord,,seventh
438,egero,n m,,mouse
439,ek,art indef sg,,"a, an"
440,ek,num card,,one
441,ek čepo,adj,,"a bit, a little"
442,ek semo,adj,,"a few, a bit"
443,ekethane,adv mod,,together
444,ekhavres,adv,,"each other, one another"
445,ekhetane,adv mod,,together
446,eňa,num card,,nine
447,eňato,num ord,,ninth
448,erdisi,n m,,forest guard
449,eš,conj,,and
450,ezika,n f,,roe-deer
451,ezike,n f,,roe-deer
452,falo,n m,,wall
453,feder,adv mod,,better
454,feľi,n f,,screw
455,fene,n m,,devil
456,foga,n f,,"flight, run"
457,fojil,v itr,,flow
458,fojinel,v itr,,flow
459,fonij,v tr,,spin
460,foninel,v tr,,spin
461,forinto,n m,,Forint (Hungarian money)
462,foro,n m,,"1. town 2. market, fair"
463,fuga,n f,,"flight, run"
464,gabarel,v tr,,sing
465,gad,n m,,shirt
466,gada,n pl,,clothes
467,gadži,n f,,"1. non-Gypsy, peasant 2. wife (non-Gypsy)"
468,gadžikano,adj m,,like a non-Gypsy
469,gadžo,n m,,"1. non-Gypsy, peasant 2. husband (non-Gypsy)"
470,garado,adj m,,hidden
471,gata,adv mod,,ready
472,gav,n m,,1. village 2. town
473,gazda,n m,,"master (of a servant, animal, estates)"
474,ger,n f,,"itch, mange"
475,geralo,adj m,,"scabby, mangy"
476,gero,adj m,,"poor, miserable"
477,gilabel,v tr,,sing
478,giľabel,v tr,,sing
479,giľi,n f,,song
480,ginavel,v tr,,count
481,ginel,v tr,,"read, count"
482,glaža,n f,,"glass (material), bottle"
483,glinda,n f,,looking-glass
484,goďi,n f,,"wits, brains"
485,goj,n f,,sausage
486,goja,n pl,,bowels
487,gono,n m,,sack
488,gošňa,n f,,manure
489,gošňi,n f,,manure
490,grasňi,n f,,mare
491,grast,n m,,horse
492,grastano,adj m,,"of a horse, horse-"
493,guglo,adj m,,1. sweet 2. dear
494,guglo,n m,,sugar
495,guli dej,n phr,,biological mother (as distinguished from stepmother)
496,gulo,adj m,,1. sweet 2. dear
497,gulo dad,n phr,,biological father (as distinguished from step-father)
498,gunuj,n f,,"dunghill, dung, garbage heap"
499,guruňi,n f,,cow
500,guruv,n m,,"bull, ox"
501,guruvano,adj m,,"of an ox, ox-"
502,guruvňi,n f,,cow
503,Gurvari,n m,,a Gypsy group
504,ha,conj,,if
505,haboruvo,n m,,"war, battle"
506,hačak,conj,,unless
507,hačak na,conj,,unless
508,hajovo,n m,,ship
509,handžol,v itr,,itch
510,hap,v,,"seize, grasp"
511,hasarel,v tr,,"lose, destroy"
512,hat,part narr,,"well, why, then"
513,haťarel,v tr,,1. understand 2. feel
514,hataro,n m,,"1. boundary, frontier 2. field"
515,heďo,n m,,mountain
516,heďo,n m,,"mountain, hill"
517,hera,n f,,clover
518,hi,v cop,,is
519,hin,v cop,,is
520,hira,n f,,news
521,hirešo,adj m,,famous
522,hiro,n m,,news
523,hoď,conj,,"1. that 2. for, because"
524,hot te,conj,,if
525,hulavel,v tr,,comb
526,hulavel pe,v itr,,do one's hair
527,humer,n m,,"noodles, pasta"
528,i,art def f sg,,the
529,ič,adv temp,,"last night, yesterday"
530,indžarel,v tr,,"1. hold, keep 2. support, sustain"
531,inkab,adv mod,,"rather, more"
532,ipen,adv mod,,"just, even"
533,irinel,v tr,,write
534,iš,adv mod,,also
535,iš,conj,,and
536,ištalova,n f,,stable
537,iva,adv mod,,1. in vain 2. gratis
538,jag,n f,,fire
539,jageri,n m,,hunter
540,jak,n f,,eye
541,jakh,n f,,eye
542,jalo,adj m,,raw
543,jefkar,adv temp,,once
544,jek,num card,,one
545,jek,art indef sg,,"a, an"
546,jekfar,adv temp,,once
547,jekhavres,adv,,"each other, one another"
548,jekvar,num mult,,one time
549,jekvar,adv temp,,once
550,jelo,n m,,sign
551,jilo,n m,,heart
552,jito,adj m,,"pungent, hot, quick"
553,jiv,n m,,snow
554,jive,adv mod,,1. in vain 2. gratis
555,jivend,n m,,winter
556,jivende,adv temp,,in winter
557,jokharsa,adv mod,,suddenly
558,juhasi,n m,,shepherd
559,ka,pron int,,where
560,ka,conj,,1. that 2. for
561,ka,pron rel,,where
562,kaj,conj,,1. that 2. for
563,kakava,n f,,"kettle, cauldron"
564,kakavi,n f,,"kettle, cauldron"
565,kalo,adj m,,black
566,kam,n m,,sun
567,kamado,adj m,,"copulating, adulterous"
568,kamel,v tr,,"1. want, wish 2. love, like 3. owe"
569,kan,n m,,ear
570,kana,pron rel,,when
571,kana,adv temp,,when
572,kana,conj,,"1. when 2. if, in case 3. since"
573,kana,pron int,,when
574,kanak,adv temp,,now
575,kanralo balo,n phr,,hedgehog
576,kapel,v mod,,"must, need"
577,kapol,v mod,,"must, need"
578,kapuva,n f,,gate
579,kar,n m,,penis
580,karačoňi,n,,Christmas
581,karalo balo,n phr,,hedgehog
582,kardo,n m,,sword
583,karfi,n m,,nail
584,karfin,n m,,nail
585,kasavo,n m,,"thingy, what-d'-ye-call-him"
586,kašt,n m,,"wood, tree"
587,kašuko,adj m,,deaf
588,kat,n f,,scissors
589,katar,prep,,from
590,katar,adv loc,,"1. from where 2. from here, here"
591,katel,v tr,,spin
592,kathar,prep,,from
593,kathar,adv loc,,"1. from where 2. from here, here"
594,kaťi,pron int,,how many
595,kaveja,n f,,coffee
596,kaver,pron indef,,other (kaver after the article o/i')
597,ke,prep,,"to, near, beside"
598,kedvešo,adj m,,dear
599,kekava,n f,,"kettle, cauldron"
600,kekeraška,n f,,1. magpie 2. vulva
601,keraptatinel,v tr,,have made
602,keravel,v tr,,have made
603,kerdo,adj m,,"1. made 2. artificial, false"
604,kerďol,v itr,,"1. be born 2. become 3. arise, originate 4. get somewhere"
605,kerel,v tr,,"1. do, make 2. behave"
606,kerel pe,v itr,,"pretend, feign"
607,kerel ril,v phr,,fart
608,kerel than,v phr,,make the bed
609,kerestül,adv mod,,"across, through"
610,kerko,adj m,,bitter
611,kerno,adj m,,rotten
612,kertisi,n m,,gardener
613,kethane,adv mod,,together
614,kethane perel,partv,,collapse
615,kethane phandel,partv,,"tie up, bundle"
616,ketrinca,n f,,apron
617,kezdinel,v tr,,begin
618,khak,n f,,armpit
619,kham,n m,,sun
620,khamňi,adj f,,pregnant
621,khan,n f,,"smell, stink, bad smell"
622,khaňarel,v itr,,fart
623,khandel,v itr,,stink
624,khandino,adj m,,"stinking, smelly"
625,khangeri,n f,,church
626,khaňi,n f,,hen
627,khas,n m,,hay
628,khelel,v itr,,1. dance 2. play
629,khelel lilenca,v phr,,play cards
630,khelimo,n m,,"dance, dancing"
631,khelipe,n m,,"dance, dancing"
632,kher,n m,,house
633,kheral,adv loc,,from home
634,khetane,adv mod,,together
635,khetane,part vb,,together
636,khino,adj m,,tired
637,khiňol,v itr,,become tired
638,khiňol avri,partv,,become tired
639,khoro,n m,,jug
640,khosel,v tr,,"wipe, dry"
641,khosel pe,v itr,,towel oneself
642,khul,n m,,"droppings, shit"
643,khuvel,v tr,,"spin, plait, weave"
644,kia,pron int,,"where, in which direction"
645,kidel,v tr,,"collect, gather"
646,kija,n f,,key
647,kija,pron int,,"where, in which direction"
648,kijaki xiv,n phr,,keyhole
649,kikno,adj m,,blue
650,kilo,n m,,"sake, pale"
651,kilovo,n m,,kilo
652,kindo,adj m,,wet
653,kinďol,v itr,,become wet
654,kinel,v tr,,buy
655,kipo,n m,,picture
656,kir,n f,,ant
657,kiraji,n m,,king
658,kiral,n f,,"curd, cheese"
659,kiral,n m,,"curd, cheese"
660,kirčimari,n m,,innkeeper
661,kiri,n f,,ant
662,kiriši,n m,,request
663,kirmalo,adj m,,wormy
664,kirmo,n m,,"beetle, worm"
665,kirol,v itr,,"cook, be cooked"
666,kirvi,n f,,godmother
667,kirvo,n m,,"godfather, sponsor"
668,kišaj,n f,,sand
669,kišlo,adj m,,lean
670,kľasto,n m,,pincers
671,klopoto,n m,,"bell, cow-bell, church-bell"
672,ko,pron rel,,who
673,ko,pron int,,who
674,kočak,n f,,button
675,kočiši,n m,,"coachman, driver"
676,kodo,pron dem m,,that
677,kokalo,n m,,bone
678,kokaši,n m,,cock
679,kokoši,n m,,cock
680,kolako,n m,,cake
681,kolin,n f,,breast
682,koľin,n f,,breast
683,kolompiŕa,n f,,potatoes
684,kolompiri,n m,,potatoes
685,koňha,n f,,kitchen
686,kopal,n f,,stick
687,kopal,n f,,stick
688,kopana,n f,,"trough, hutch"
689,kopano,n m,,"trough, hutch"
690,kor,n f,,neck
691,koran,adv temp,,early
692,korčma,n f,,"inn, tavern"
693,kori,n f,,neck
694,korkori,adv mod,,by itself
695,korkoro,adj m,,alone
696,kořo,adj m,,blind
697,kosel,v tr,,"wipe, dry"
698,kotor,n m,,piece
699,kova,pron dem m,,"that, yonder"
700,kovanca,n f,,"anvil, piece of iron rail"
701,kovlo,adj m,,soft
702,kraj,n m,,king
703,kranga ,n f,,branch of a tree
704,kranža,n f,,branch of a tree
705,krastoro,n m,,casserole
706,krečuno,n m,,Christmas
707,krenga,n f,,branch of a tree
708,krenži,n f,,branch of a tree
709,kris,n f,,"trial, tribunal, court of justice, judgement"
710,krisi,n f,,"trial, tribunal, court of justice, judgement"
711,kuč,adv mod,,costly
712,kuč,adj,,expensive
713,kuči,n f,,"cup, mug"
714,kuduši,n m,,beggar
715,kuňhova,n f,,hut
716,kuňhovo,n m,,hut
717,kurel,v tr,,have sexual intercourse
718,kurke,adv temp,,on Sunday
719,kurko,n m,,"week, Sunday"
720,kurva,n f,,whore
721,la,pron pers 3 sg f,,she (enclitic)
722,lačipo,n m,,"goodness, kindness"
723,lačo,adj m,,good
724,lako,pron poss 3 sg m,,her
725,lakrima,n f,,tear (only in songs)
726,lampa,n f,,lamp
727,lanco,n m,,chain
728,langa,n f,,flame
729,langal,v itr,,limp
730,lango,adj m,,lame
731,lavuta,n f,,violin
732,le,pron pers 3 pl,,they (enclitic)
733,legmaj,part grad,,superlative particle
734,lel,v tr,,1. take 2. marry 3. receive
735,lengo,pron poss 3 sg m,,their
736,ligerel,v tr,,"carry, take, lead"
737,ligrel,v tr,,"carry, take, lead"
738,likesto,n m,,soldier
739,likh,n f,,nit
740,likrel,v tr,,"1. hold, keep 2. support, sustain"
741,lil,n m,,1. letter (message) 2. playing card
742,lila,n pl,,playing cards
743,lim,n f,,snot
744,limalo,adj m,,snotty
745,lindra,n f,,sleep
746,lindralo,adj m,,sleepy
747,lisajol,v itr,,turn
748,litera,n f,,litre
749,litero,n m,,litre
750,lo,pron pers 3 sg m,,he (enclitic)
751,loko,adj m,,slow
752,lolo,adj m,,"red, brown"
753,lon,n m,,salt
